Customer Name,Address,Product Code,Product Name,Invoice Date,Quantity,Qty (Pcs),Price,Gross Amount,DPP,Tax,Net Amount
WELCOME MART,JL. IRIAN SERINGGU,TOPLY-002,TOPLY NL MG WHT 50S,2024-03-28,0.30.0,30.0,198000.0,99000.0,99000.0,10890.0,109890.0
WILI PRATAMA W. SURYA MAKMUR,JL. RAYA MANDALA,NICE-020,NICE TCORE NE 1R 238S GT,2024-01-11,2.0.0,240.0,388909.1,777818.2,777818.2,85560.0,863378.0
WILI PRATAMA W. SURYA MAKMUR,JL. RAYA MANDALA,NICE-025,NICE FSP 250S GT NEW,2024-01-11,2.0.0,72.0,274909.1,549818.2,549818.2,60480.0,610298.0
WILI PRATAMA W. SURYA MAKMUR,JL. RAYA MANDALA,NICE-028,Nice Living Facial Kiloan 2000 Helai GT,2024-01-08,1.0.0,20.0,718729.7,718729.7,718729.7,79060.27,797790.0
WILI PRATAMA W. SURYA MAKMUR,JL. RAYA MANDALA,PASEO-035,PASEO ELG TWLR WHT TIPTOTIP 1R 70S,2024-02-19,0.6.0,6.0,189327.27,63109.09,63109.09,6942.0,70051.0
WILI PRATAMA W. SURYA MAKMUR,JL. RAYA MANDALA,PASEO-036,PASEO SMRT FTP 50S GT,2024-03-13,0.24.0,24.0,148000.0,44400.0,44400.0,4884.0,49284.0
WILI PRATAMA W. SURYA MAKMUR,JL. RAYA MANDALA,PASEO-039,PASEO B WIPES GAZETTE 50S B1 G1,2024-03-13,0.6.0,6.0,162162.2,54054.07,54054.07,5945.95,60000.0
WILI PRATAMA W. SURYA MAKMUR,JL. RAYA MANDALA,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-01-11,2.0.0,96.0,439418.2,878836.4,878836.4,96672.0,975508.0
WILI PRATAMA W. SURYA MAKMUR,JL. RAYA MANDALA,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-03-13,2.0.0,96.0,439418.2,878836.4,878836.4,96672.0,975508.0
WILI PRATAMA W. SURYA MAKMUR,JL. RAYA MANDALA,Paseo-053.,PASEO AB WET WIPES GAZETTE 25S B1 G1 1100,2024-02-19,0.10.0,10.0,126000.0,70000.0,70000.0,7700.0,77700.0
A MART,JL. RAYA MANDALA,JOLLY-011,JOLLY FKILO 560G,2024-05-20,1.0.0,30.0,428378.4,428378.4,428378.4,47121.62,475500.0
A MART,JL. RAYA MANDALA,NICE-011,NICE FKILO 700G,2024-04-30,1.0.0,20.0,534545.5,534545.5,526527.32,57918.0,584445.0
A MART,JL. RAYA MANDALA,NICE-011,NICE FKILO 700G,2024-05-27,1.0.0,20.0,534545.5,534545.5,534545.5,58800.01,593346.0
A MART,JL. RAYA MANDALA,NICE-025,NICE FSP 250S GT NEW,2024-04-22,1.0.0,36.0,274909.1,274909.1,270785.46,29786.4,300572.0
A MART,JL. RAYA MANDALA,NICE-025,NICE FSP 250S GT NEW,2024-04-30,1.0.0,36.0,274909.1,274909.1,270785.46,29786.4,300572.0
A MART,JL. RAYA MANDALA,NICE-025,NICE FSP 250S GT NEW,2024-05-07,2.0.0,72.0,274909.1,549818.2,544320.02,59875.2,604195.0
A MART,JL. RAYA MANDALA,NICE-025,NICE FSP 250S GT NEW,2024-05-18,2.0.0,72.0,274909.1,549818.2,544320.02,59875.2,604195.0
A MART,JL. RAYA MANDALA,NICE-028,Nice Living Facial Kiloan 2000 Helai GT,2024-04-22,1.0.0,20.0,718729.7,718729.7,707948.75,77874.36,785823.0
A MART,JL. RAYA MANDALA,NICE-028,Nice Living Facial Kiloan 2000 Helai GT,2024-05-07,1.0.0,20.0,718729.7,718729.7,718729.7,79060.27,797790.0
A MART,JL. RAYA MANDALA,NICE-028,Nice Living Facial Kiloan 2000 Helai GT,2024-06-03,1.0.0,20.0,718729.7,718729.7,718729.7,79060.27,797790.0
A MART,JL. RAYA MANDALA,NICE-4375,NICE LIVING FSP 360 HELAI GT,2024-04-22,1.0.0,60.0,337090.9,337090.9,332034.54,36523.8,368558.0
A MART,JL. RAYA MANDALA,NICE-4375,NICE LIVING FSP 360 HELAI GT,2024-04-30,1.0.0,60.0,337090.9,337090.9,332034.54,36523.8,368558.0
A MART,JL. RAYA MANDALA,NICE-4375,NICE LIVING FSP 360 HELAI GT,2024-05-07,1.0.0,60.0,337090.9,337090.9,337090.9,37080.0,374171.0
A MART,JL. RAYA MANDALA,NICE-4375,NICE LIVING FSP 360 HELAI GT,2024-05-18,2.0.0,120.0,337090.9,674181.8,674181.8,74160.0,748342.0
A MART,JL. RAYA MANDALA,PASEO-020,PASEO SMRT FHSTD NPERF 6P 12S,2024-04-30,1.0.0,40.0,169425.5,169425.5,166884.12,18357.25,185241.0
A MART,JL. RAYA MANDALA,PASEO-028,PASEO ULSO FTP 60S,2024-04-30,1.0.0,48.0,297634.9,297634.9,297634.9,32739.84,330375.0
A MART,JL. RAYA MANDALA,PASEO-028,PASEO ULSO FTP 60S,2024-05-07,1.0.0,48.0,297634.9,297634.9,297634.9,32739.84,330375.0
A MART,JL. RAYA MANDALA,PASEO-036,PASEO SMRT FTP 50S GT,2024-06-10,1.0.0,80.0,148000.0,148000.0,148000.0,16280.0,164280.0
A MART,JL. RAYA MANDALA,PASEO-038,PASEO B PRSO FTP 50S,2024-05-18,1.0.0,48.0,301789.1,301789.1,301789.1,33196.8,334986.0
A MART,JL. RAYA MANDALA,PASEO-039,PASEO B WIPES GAZETTE 50S B1 G1,2024-04-30,1.0.0,18.0,162162.2,162162.2,159729.77,17570.27,177300.0
A MART,JL. RAYA MANDALA,PASEO-039,PASEO B WIPES GAZETTE 50S B1 G1,2024-05-20,1.0.0,18.0,162162.2,162162.2,162162.2,17837.84,180000.0
A MART,JL. RAYA MANDALA,PASEO-039,PASEO B WIPES GAZETTE 50S B1 G1,2024-05-27,1.0.0,18.0,162162.2,162162.2,162162.2,17837.84,180000.0
A MART,JL. RAYA MANDALA,PASEO-052,PASEO B WIPES GAZETTE JOJOBA 50S B1 G1,2024-04-22,1.0.0,18.0,162162.2,162162.2,159729.77,17570.27,177300.0
A MART,JL. RAYA MANDALA,PASEO-052,PASEO B WIPES GAZETTE JOJOBA 50S B1 G1,2024-05-07,2.0.0,36.0,162162.2,324324.4,324324.4,35675.68,360000.0
A MART,JL. RAYA MANDALA,PASEO-052,PASEO B WIPES GAZETTE JOJOBA 50S B1 G1,2024-06-10,1.0.0,18.0,162162.2,162162.2,162162.2,17837.84,180000.0
A MART,JL. RAYA MANDALA,PASEO-054,PASEO AB WET WIPES GAZETTE 50S,2024-04-22,1.0.0,18.0,126000.0,126000.0,124110.0,13652.1,137762.0
A MART,JL. RAYA MANDALA,PASEO-054,PASEO AB WET WIPES GAZETTE 50S,2024-04-30,1.0.0,18.0,126000.0,126000.0,124110.0,13652.1,137762.0
A MART,JL. RAYA MANDALA,PASEO-054,PASEO AB WET WIPES GAZETTE 50S,2024-05-20,1.0.0,18.0,126000.0,126000.0,126000.0,13860.0,139860.0
A MART,JL. RAYA MANDALA,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-04-22,1.0.0,48.0,439418.2,439418.2,432826.93,47610.96,480438.0
A MART,JL. RAYA MANDALA,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-04-30,1.0.0,48.0,439418.2,439418.2,432826.93,47610.96,480438.0
A MART,JL. RAYA MANDALA,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-05-18,2.0.0,96.0,439418.2,878836.4,878836.4,96672.0,975508.0
A MART,JL. RAYA MANDALA,Paseo-053.,PASEO AB WET WIPES GAZETTE 25S B1 G1 1100,2024-04-22,1.0.0,18.0,126000.0,126000.0,124110.0,13652.1,137762.0
A MART,JL. RAYA MANDALA,Paseo-053.,PASEO AB WET WIPES GAZETTE 25S B1 G1 1100,2024-04-30,1.0.0,18.0,126000.0,126000.0,124110.0,13652.1,137762.0
A MART,JL. RAYA MANDALA,Paseo-053.,PASEO AB WET WIPES GAZETTE 25S B1 G1 1100,2024-06-10,1.0.0,18.0,126000.0,126000.0,126000.0,13860.0,139860.0
ABDUL KADIR MANSYUR,JL. RAYA MANDALA,NICE-025,NICE FSP 250S GT NEW,2024-06-15,1.0.0,36.0,274909.1,274909.1,274909.1,30240.0,305149.0
ABDUL RAHMAN / NAKES,JL. RAYA MANDALA,NICE-028,Nice Living Facial Kiloan 2000 Helai GT,2024-05-27,1.0.0,20.0,718729.7,718729.7,718729.7,79060.27,797790.0
ABDUL RAHMAN / NAKES,JL. RAYA MANDALA,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-06-05,1.0.0,48.0,439418.2,439418.2,439418.2,48336.0,487754.0
ABDUL RASYID MAJID (KIOS SUMBER MAS,JL. RAYA MANDALA,NICE-025,NICE FSP 250S GT NEW,2024-05-17,10.0.0,360.0,274909.1,2749091.0,2666618.27,293328.01,2959946.0
ABDUL RASYID MAJID (KIOS SUMBER MAS,JL. RAYA MANDALA,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-05-17,20.0.0,960.0,439418.2,8788364.0,8788364.0,966720.04,9755084.0
ABDUL RASYID MAJID (KIOS SUMBER MAS,JL. RAYA MANDALA,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-06-26,20.0.0,960.0,439418.2,8788364.0,8788364.0,966720.04,9755084.0
ABEL,JL. RAYA MANDALA,NICE-011,NICE FKILO 700G,2024-05-22,0.2.0,2.0,534545.5,53454.55,53454.55,5880.0,59335.0
ABEL,JL. RAYA MANDALA,NICE-025,NICE FSP 250S GT NEW,2024-06-07,7.0.0,252.0,274909.1,1924363.7,1924363.7,211680.01,2136044.0
ABEL,JL. RAYA MANDALA,NICE-025,NICE FSP 250S GT NEW,2024-06-08,0.0.0,0.0,274909.1,0.0,0.0,0.0,0.0
ABEL,JL. RAYA MANDALA,PASEO-009,PASEO CHR FTP 70S,2024-06-08,1.0.0,48.0,200727.3,200727.3,200727.3,22080.0,222807.0
ABEL,JL. RAYA MANDALA,PASEO-036,PASEO SMRT FTP 50S GT,2024-06-08,1.0.0,80.0,148000.0,148000.0,148000.0,16280.0,164280.0
ABEL,JL. RAYA MANDALA,PASEO-038,PASEO B PRSO FTP 50S,2024-05-22,0.4.0,4.0,301789.1,25149.09,25149.09,2766.4,27915.0
ABEL,JL. RAYA MANDALA,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-04-29,0.12.0,12.0,439418.2,109854.55,109854.55,12084.0,121939.0
ABEL,JL. RAYA MANDALA,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-06-08,1.0.0,48.0,439418.2,439418.2,439418.2,48336.0,487754.0
ABEL,JL. RAYA MANDALA,TOPLY-001,TOPLY NL MG WHT 100S PTG 2,2024-06-07,1.0.0,60.0,198000.0,198000.0,198000.0,21780.0,219780.0
ABUSERI,JL. RAYA MANDALA,NICE-025,NICE FSP 250S GT NEW,2024-06-03,0.12.0,12.0,274909.1,91636.37,91636.37,10080.0,101716.0
ABUSERI,JL. RAYA MANDALA,NICE-028,Nice Living Facial Kiloan 2000 Helai GT,2024-06-03,1.0.0,20.0,718729.7,718729.7,718729.7,79060.27,797790.0
ABUSERI,JL. RAYA MANDALA,PASEO-006,PASEO ELG FSP 250S,2024-06-03,0.24.0,24.0,609009.0,365405.4,365405.4,40194.59,405600.0
ACING (SUHARDI),JL. RAYA MANDALA,NICE-028,Nice Living Facial Kiloan 2000 Helai GT,2024-05-15,1.19.0,39.0,718729.7,1401522.91,1401522.91,154167.52,1555690.0
ACING (SUHARDI),JL. RAYA MANDALA,NICE-028,Nice Living Facial Kiloan 2000 Helai GT,2024-06-08,2.0.0,40.0,718729.7,1437459.4,1437459.4,158120.53,1595580.0
ACING (SUHARDI),JL. RAYA MANDALA,PASEO-039,PASEO B WIPES GAZETTE 50S B1 G1,2024-05-15,1.0.0,18.0,162162.2,162162.2,162162.2,17837.84,180000.0
ACING (SUHARDI),JL. RAYA MANDALA,PASEO-052,PASEO B WIPES GAZETTE JOJOBA 50S B1 G1,2024-05-15,2.0.0,36.0,162162.2,324324.4,324324.4,35675.68,360000.0
ACING (SUHARDI),JL. RAYA MANDALA,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-04-23,5.0.0,240.0,439418.2,2197091.0,2197091.0,241680.01,2438771.0
ACING (SUHARDI),JL. RAYA MANDALA,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-05-07,4.0.0,192.0,439418.2,1757672.8,1757672.8,193344.01,1951017.0
ACING (SUHARDI),JL. RAYA MANDALA,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-05-15,5.0.0,240.0,439418.2,2197091.0,2197091.0,241680.01,2438771.0
ACING (SUHARDI),JL. RAYA MANDALA,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-06-08,4.0.0,192.0,439418.2,1757672.8,1757672.8,193344.01,1951017.0
ACING (SUHARDI),JL. RAYA MANDALA,Paseo-053.,PASEO AB WET WIPES GAZETTE 25S B1 G1 1100,2024-05-07,1.0.0,18.0,126000.0,126000.0,126000.0,13860.0,139860.0
ACING (SUHARDI),JL. RAYA MANDALA,Paseo-053.,PASEO AB WET WIPES GAZETTE 25S B1 G1 1100,2024-05-15,2.0.0,36.0,126000.0,252000.0,252000.0,27720.0,279720.0
ACING (SUHARDI),JL. RAYA MANDALA,TOPLY-001,TOPLY NL MG WHT 100S PTG 2,2024-05-07,2.0.0,120.0,198000.0,396000.0,396000.0,43560.0,439560.0
ACING (SUHARDI),JL. RAYA MANDALA,TOPLY-001,TOPLY NL MG WHT 100S PTG 2,2024-06-24,2.0.0,120.0,198000.0,396000.0,396000.0,43560.0,439560.0
ADHAN,JL. RAYA MANDALA,JOLLY-011,JOLLY FKILO 560G,2024-04-22,1.0.0,30.0,428378.4,428378.4,428378.4,47121.62,475500.0
ADHAN,JL. RAYA MANDALA,JOLLY-011,JOLLY FKILO 560G,2024-06-03,1.0.0,30.0,428378.4,428378.4,428378.4,47121.62,475500.0
ADHAN,JL. RAYA MANDALA,JOLLY-018,JOLLY FPU 90G 10P MP,2024-04-22,1.0.0,10.0,235017.6,235017.6,235017.6,25851.94,260870.0
ADHAN,JL. RAYA MANDALA,NICE-020,NICE TCORE NE 1R 238S GT,2024-05-13,1.0.0,120.0,388909.1,388909.1,388909.1,42780.0,431689.0
ADHAN,JL. RAYA MANDALA,NICE-020,NICE TCORE NE 1R 238S GT,2024-05-20,1.0.0,120.0,388909.1,388909.1,388909.1,42780.0,431689.0
ADHAN,JL. RAYA MANDALA,NICE-020,NICE TCORE NE 1R 238S GT,2024-06-18,1.0.0,120.0,388909.1,388909.1,388909.1,42780.0,431689.0
ADHAN,JL. RAYA MANDALA,NICE-020,NICE TCORE NE 1R 238S GT,2024-06-24,2.0.0,240.0,388909.1,777818.2,777818.2,85560.0,863378.0
ADHAN,JL. RAYA MANDALA,NICE-025,NICE FSP 250S GT NEW,2024-04-01,2.0.0,72.0,274909.1,549818.2,549818.2,60480.0,610298.0
ADHAN,JL. RAYA MANDALA,NICE-025,NICE FSP 250S GT NEW,2024-04-15,3.0.0,108.0,274909.1,824727.3,824727.3,90720.0,915447.0
ADHAN,JL. RAYA MANDALA,NICE-025,NICE FSP 250S GT NEW,2024-04-22,3.0.0,108.0,274909.1,824727.3,824727.3,90720.0,915447.0
ADHAN,JL. RAYA MANDALA,NICE-025,NICE FSP 250S GT NEW,2024-04-30,3.0.0,108.0,274909.1,824727.3,799985.48,87998.4,887984.0
ADHAN,JL. RAYA MANDALA,NICE-025,NICE FSP 250S GT NEW,2024-05-13,3.0.0,108.0,274909.1,824727.3,799985.48,87998.4,887984.0
ADHAN,JL. RAYA MANDALA,NICE-025,NICE FSP 250S GT NEW,2024-05-20,3.0.0,108.0,274909.1,824727.3,799985.48,87998.4,887984.0
ADHAN,JL. RAYA MANDALA,NICE-025,NICE FSP 250S GT NEW,2024-05-27,3.0.0,108.0,274909.1,824727.3,799985.48,87998.4,887984.0
ADHAN,JL. RAYA MANDALA,NICE-025,NICE FSP 250S GT NEW,2024-06-24,4.0.0,144.0,274909.1,1099636.4,1066647.31,117331.2,1183979.0
ADHAN,JL. RAYA MANDALA,NICE-028,Nice Living Facial Kiloan 2000 Helai GT,2024-04-22,1.0.0,20.0,718729.7,718729.7,718729.7,79060.27,797790.0
ADHAN,JL. RAYA MANDALA,NICE-028,Nice Living Facial Kiloan 2000 Helai GT,2024-05-14,1.0.0,20.0,718729.7,718729.7,718729.7,79060.27,797790.0
ADHAN,JL. RAYA MANDALA,NICE-028,Nice Living Facial Kiloan 2000 Helai GT,2024-06-24,1.0.0,20.0,718729.7,718729.7,718729.7,79060.27,797790.0
ADHAN,JL. RAYA MANDALA,NICE-4375,NICE LIVING FSP 360 HELAI GT,2024-04-01,3.0.0,180.0,337090.9,1011272.7,1011272.7,111240.0,1122513.0
ADHAN,JL. RAYA MANDALA,NICE-4375,NICE LIVING FSP 360 HELAI GT,2024-04-19,3.0.0,180.0,337090.9,1011272.7,1011272.7,111240.0,1122513.0
ADHAN,JL. RAYA MANDALA,NICE-4375,NICE LIVING FSP 360 HELAI GT,2024-04-22,3.0.0,180.0,337090.9,1011272.7,1011272.7,111240.0,1122513.0
ADHAN,JL. RAYA MANDALA,NICE-4375,NICE LIVING FSP 360 HELAI GT,2024-04-30,3.0.0,180.0,337090.9,1011272.7,1011272.7,111240.0,1122513.0
ADHAN,JL. RAYA MANDALA,NICE-4375,NICE LIVING FSP 360 HELAI GT,2024-05-27,2.0.0,120.0,337090.9,674181.8,674181.8,74160.0,748342.0
ADHAN,JL. RAYA MANDALA,NICE-4375,NICE LIVING FSP 360 HELAI GT,2024-06-03,2.0.0,120.0,337090.9,674181.8,674181.8,74160.0,748342.0
ADHAN,JL. RAYA MANDALA,NICE-4375,NICE LIVING FSP 360 HELAI GT,2024-06-24,3.0.0,180.0,337090.9,1011272.7,1011272.7,111240.0,1122513.0
ADHAN,JL. RAYA MANDALA,PASEO-009,PASEO CHR FTP 70S,2024-06-07,2.0.0,96.0,200727.3,401454.6,401454.6,44160.01,445615.0
ADHAN,JL. RAYA MANDALA,PASEO-009,PASEO CHR FTP 70S,2024-06-10,2.0.0,96.0,200727.3,401454.6,401454.6,44160.01,445615.0
ADHAN,JL. RAYA MANDALA,PASEO-020,PASEO SMRT FHSTD NPERF 6P 12S,2024-04-01,2.0.0,80.0,169425.5,338851.0,338851.0,37273.61,376125.0
ADHAN,JL. RAYA MANDALA,PASEO-020,PASEO SMRT FHSTD NPERF 6P 12S,2024-04-15,1.0.0,40.0,169425.5,169425.5,169425.5,18636.81,188062.0
ADHAN,JL. RAYA MANDALA,PASEO-020,PASEO SMRT FHSTD NPERF 6P 12S,2024-04-30,3.0.0,120.0,169425.5,508276.5,508276.5,55910.42,564187.0
ADHAN,JL. RAYA MANDALA,PASEO-020,PASEO SMRT FHSTD NPERF 6P 12S,2024-06-03,1.0.0,40.0,169425.5,169425.5,169425.5,18636.81,188062.0
ADHAN,JL. RAYA MANDALA,PASEO-020,PASEO SMRT FHSTD NPERF 6P 12S,2024-06-10,1.0.0,40.0,169425.5,169425.5,169425.5,18636.81,188062.0
ADHAN,JL. RAYA MANDALA,PASEO-020,PASEO SMRT FHSTD NPERF 6P 12S,2024-06-18,1.0.0,40.0,169425.5,169425.5,169425.5,18636.81,188062.0
ADHAN,JL. RAYA MANDALA,PASEO-036,PASEO SMRT FTP 50S GT,2024-04-01,2.0.0,160.0,148000.0,296000.0,296000.0,32560.0,328560.0
ADHAN,JL. RAYA MANDALA,PASEO-036,PASEO SMRT FTP 50S GT,2024-06-07,3.0.0,240.0,148000.0,444000.0,444000.0,48840.0,492840.0
ADHAN,JL. RAYA MANDALA,PASEO-036,PASEO SMRT FTP 50S GT,2024-06-10,2.0.0,160.0,148000.0,296000.0,296000.0,32560.0,328560.0
ADHAN,JL. RAYA MANDALA,PASEO-036,PASEO SMRT FTP 50S GT,2024-06-18,1.0.0,80.0,148000.0,148000.0,148000.0,16280.0,164280.0
ADHAN,JL. RAYA MANDALA,PASEO-039,PASEO B WIPES GAZETTE 50S B1 G1,2024-04-01,1.0.0,18.0,162162.2,162162.2,162162.2,17837.84,180000.0
ADHAN,JL. RAYA MANDALA,PASEO-039,PASEO B WIPES GAZETTE 50S B1 G1,2024-04-30,1.0.0,18.0,162162.2,162162.2,162162.2,17837.84,180000.0
ADHAN,JL. RAYA MANDALA,PASEO-039,PASEO B WIPES GAZETTE 50S B1 G1,2024-05-13,1.0.0,18.0,162162.2,162162.2,162162.2,17837.84,180000.0
ADHAN,JL. RAYA MANDALA,PASEO-039,PASEO B WIPES GAZETTE 50S B1 G1,2024-06-03,1.0.0,18.0,162162.2,162162.2,162162.2,17837.84,180000.0
ADHAN,JL. RAYA MANDALA,PASEO-039,PASEO B WIPES GAZETTE 50S B1 G1,2024-06-10,1.0.0,18.0,162162.2,162162.2,162162.2,17837.84,180000.0
ADHAN,JL. RAYA MANDALA,PASEO-052,PASEO B WIPES GAZETTE JOJOBA 50S B1 G1,2024-04-01,1.0.0,18.0,162162.2,162162.2,162162.2,17837.84,180000.0
ADHAN,JL. RAYA MANDALA,PASEO-052,PASEO B WIPES GAZETTE JOJOBA 50S B1 G1,2024-04-15,1.0.0,18.0,162162.2,162162.2,162162.2,17837.84,180000.0
ADHAN,JL. RAYA MANDALA,PASEO-052,PASEO B WIPES GAZETTE JOJOBA 50S B1 G1,2024-04-22,1.0.0,18.0,162162.2,162162.2,162162.2,17837.84,180000.0
ADHAN,JL. RAYA MANDALA,PASEO-052,PASEO B WIPES GAZETTE JOJOBA 50S B1 G1,2024-04-30,1.0.0,18.0,162162.2,162162.2,162162.2,17837.84,180000.0
ADHAN,JL. RAYA MANDALA,PASEO-052,PASEO B WIPES GAZETTE JOJOBA 50S B1 G1,2024-05-13,1.0.0,18.0,162162.2,162162.2,162162.2,17837.84,180000.0
ADHAN,JL. RAYA MANDALA,PASEO-052,PASEO B WIPES GAZETTE JOJOBA 50S B1 G1,2024-06-03,1.0.0,18.0,162162.2,162162.2,162162.2,17837.84,180000.0
ADHAN,JL. RAYA MANDALA,PASEO-052,PASEO B WIPES GAZETTE JOJOBA 50S B1 G1,2024-06-10,1.0.0,18.0,162162.2,162162.2,162162.2,17837.84,180000.0
ADHAN,JL. RAYA MANDALA,PASEO-054,PASEO AB WET WIPES GAZETTE 50S,2024-04-30,1.0.0,18.0,126000.0,126000.0,126000.0,13860.0,139860.0
ADHAN,JL. RAYA MANDALA,PASEO-054,PASEO AB WET WIPES GAZETTE 50S,2024-05-20,1.0.0,18.0,126000.0,126000.0,126000.0,13860.0,139860.0
ADHAN,JL. RAYA MANDALA,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-04-01,2.0.0,96.0,439418.2,878836.4,878836.4,96672.0,975508.0
ADHAN,JL. RAYA MANDALA,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-04-17,3.0.0,144.0,439418.2,1318254.6,1318254.6,145008.01,1463263.0
ADHAN,JL. RAYA MANDALA,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-04-22,3.0.0,144.0,439418.2,1318254.6,1318254.6,145008.01,1463263.0
ADHAN,JL. RAYA MANDALA,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-04-30,3.0.0,144.0,439418.2,1318254.6,1318254.6,145008.01,1463263.0
ADHAN,JL. RAYA MANDALA,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-05-13,3.0.0,144.0,439418.2,1318254.6,1318254.6,145008.01,1463263.0
ADHAN,JL. RAYA MANDALA,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-05-20,3.0.0,144.0,439418.2,1318254.6,1318254.6,145008.01,1463263.0
ADHAN,JL. RAYA MANDALA,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-06-10,3.0.0,144.0,439418.2,1318254.6,1318254.6,145008.01,1463263.0
ADHAN,JL. RAYA MANDALA,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-06-18,3.0.0,144.0,439418.2,1318254.6,1318254.6,145008.01,1463263.0
ADHAN,JL. RAYA MANDALA,Paseo-053.,PASEO AB WET WIPES GAZETTE 25S B1 G1 1100,2024-04-15,1.0.0,18.0,126000.0,126000.0,126000.0,13860.0,139860.0
ADHAN,JL. RAYA MANDALA,Paseo-053.,PASEO AB WET WIPES GAZETTE 25S B1 G1 1100,2024-04-30,1.0.0,18.0,126000.0,126000.0,126000.0,13860.0,139860.0
ADHAN,JL. RAYA MANDALA,Paseo-053.,PASEO AB WET WIPES GAZETTE 25S B1 G1 1100,2024-05-13,1.0.0,18.0,126000.0,126000.0,126000.0,13860.0,139860.0
ADHAN,JL. RAYA MANDALA,Paseo-053.,PASEO AB WET WIPES GAZETTE 25S B1 G1 1100,2024-06-10,1.0.0,18.0,126000.0,126000.0,126000.0,13860.0,139860.0
ADHAN,JL. RAYA MANDALA,TOPLY-001,TOPLY NL MG WHT 100S PTG 2,2024-06-18,1.0.0,60.0,198000.0,198000.0,198000.0,21780.0,219780.0
AGUS SELLO,JL. RAYA MANDALA,NICE-025,NICE FSP 250S GT NEW,2024-04-25,5.0.0,180.0,274909.1,1374545.5,1333309.13,146664.0,1479973.0
AGUS SELLO,JL. RAYA MANDALA,NICE-028,Nice Living Facial Kiloan 2000 Helai GT,2024-04-19,5.0.0,100.0,718729.7,3593648.5,3593648.5,395301.34,3988950.0
AGUS SELLO,JL. RAYA MANDALA,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-04-25,5.0.0,240.0,439418.2,2197091.0,2197091.0,241680.01,2438771.0
AGUS SELLO,JL. RAYA MANDALA,TOPLY-001,TOPLY NL MG WHT 100S PTG 2,2024-04-25,5.0.0,300.0,198000.0,990000.0,990000.0,108900.0,1098900.0
ALFA STAR,JL. RAYA MANDALA,PASEO-039,PASEO B WIPES GAZETTE 50S B1 G1,2024-06-05,0.0.0,0.0,162162.2,0.0,0.0,0.0,0.0
ALFA STAR,JL. RAYA MANDALA,PASEO-052,PASEO B WIPES GAZETTE JOJOBA 50S B1 G1,2024-06-05,1.0.0,18.0,162162.2,162162.2,162162.2,17837.84,180000.0
ALFA STAR,JL. RAYA MANDALA,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-05-29,1.0.0,48.0,439418.2,439418.2,439418.2,48336.0,487754.0
ALFA STAR,JL. RAYA MANDALA,Paseo-053.,PASEO AB WET WIPES GAZETTE 25S B1 G1 1100,2024-06-05,0.0.0,0.0,126000.0,0.0,0.0,0.0,0.0
ALFATIH MART,JL. RAYA MANDALA,JOLLY-011,JOLLY FKILO 560G,2024-05-03,1.0.0,30.0,428378.4,428378.4,428378.4,47121.62,475500.0
ALFATIH MART,JL. RAYA MANDALA,JOLLY-011,JOLLY FKILO 560G,2024-06-14,1.0.0,30.0,428378.4,428378.4,428378.4,47121.62,475500.0
ALFATIH MART,JL. RAYA MANDALA,JOLLY-018,JOLLY FPU 90G 10P MP,2024-04-17,0.2.0,2.0,235017.6,47003.52,47003.52,5170.39,52174.0
ALFATIH MART,JL. RAYA MANDALA,JOLLY-018,JOLLY FPU 90G 10P MP,2024-06-14,0.3.0,3.0,235017.6,70505.28,70505.28,7755.58,78261.0
ALFATIH MART,JL. RAYA MANDALA,NICE-002,NICE FSP 200S,2024-05-03,0.20.0,20.0,421200.0,210600.0,210600.0,23166.0,233766.0
ALFATIH MART,JL. RAYA MANDALA,NICE-002,NICE FSP 200S,2024-06-14,0.20.0,20.0,421200.0,210600.0,210600.0,23166.0,233766.0
ALFATIH MART,JL. RAYA MANDALA,NICE-011,NICE FKILO 700G,2024-06-14,1.0.0,20.0,534545.5,534545.5,534492.05,58794.12,593286.0
